Sleep or Awake report for: C:\Users\Adonay\Desktop\Masters Thesis\GT3X files\hao\agd\TAS1H03200183_2020-06-20___12-15-2860sec.agd
Sleep Algorithm: Cole-Kripke

Date,Time,Axis1,Axis2,Axis3,VM,Steps,HR,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Sleep or Awake?
6/19/2020,6:10 PM,437,483,577,870,18,0,0,0,60,0,0,W
6/19/2020,6:11 PM,1256,1844,1251,2558,71,0,0,0,60,0,0,W
6/19/2020,6:12 PM,745,994,618,1387,79,0,0,0,60,0,0,W
6/19/2020,6:13 PM,260,909,476,1059,47,0,0,0,0,60,0,W
6/19/2020,6:14 PM,224,480,236,580,94,0,0,0,0,35,25,W
6/19/2020,6:15 PM,576,1007,606,1309,77,0,0,0,60,0,0,W
6/19/2020,6:16 PM,152,375,169,439,121,0,0,0,0,60,0,W
6/19/2020,6:17 PM,0,0,0,0,143,0,0,0,0,60,0,W
6/19/2020,6:18 PM,266,244,151,391,80,0,0,0,0,57,3,W
6/19/2020,6:19 PM,55,0,0,55,31,0,0,0,0,60,0,W
6/19/2020,6:20 PM,0,0,0,0,0,0,0,0,0,60,0,S
6/19/2020,6:21 PM,0,0,0,0,0,0,0,0,0,60,0,W
6/19/2020,6:22 PM,808,1312,1137,1915,21,0,0,0,60,0,0,W
6/19/2020,6:23 PM,555,273,172,642,6,0,0,0,60,0,0,W
6/19/2020,6:24 PM,13,7,3,15,2,0,0,0,0,60,0,S
6/19/2020,6:25 PM,0,0,0,0,0,0,0,0,0,60,0,S
6/19/2020,6:26 PM,60,13,23,66,6,0,0,0,0,60,0,W
6/19/2020,6:27 PM,190,42,529,564,3,0,0,0,2,58,0,W
6/19/2020,6:28 PM,950,794,777,1462,13,0,0,0,60,0,0,W
6/19/2020,6:29 PM,1334,722,1023,1830,9,0,0,0,60,0,0,W
6/19/2020,6:30 PM,0,0,0,0,0,0,0,0,0,60,0,W
6/19/2020,6:31 PM,332,853,763,1192,7,0,0,0,4,56,0,W
6/19/2020,6:32 PM,445,1008,901,1423,8,0,0,0,60,0,0,W
6/19/2020,6:33 PM,0,0,0,0,0,0,0,0,0,60,0,W
6/19/2020,6:34 PM,1152,1448,904,2059,6,0,0,0,60,0,0,W
6/19/2020,6:35 PM,529,709,383,964,4,0,0,0,60,0,0,W
6/19/2020,6:36 PM,777,1030,1737,2164,20,0,0,0,60,0,0,W
6/19/2020,6:37 PM,3432,4118,3759,6547,33,0,0,0,60,0,0,W
6/19/2020,6:38 PM,4200,5249,5762,8854,48,0,0,0,60,0,0,W
6/19/2020,6:39 PM,3643,5333,4395,7812,42,0,0,0,60,0,0,W
6/19/2020,6:40 PM,5217,7021,5817,10505,72,0,0,0,60,0,0,W
6/19/2020,6:41 PM,4613,7989,2635,9594,60,0,0,0,60,0,0,W
6/19/2020,6:42 PM,4148,6594,2842,8292,64,0,0,0,60,0,0,W
6/19/2020,6:43 PM,3482,7577,2609,8737,52,0,0,0,60,0,0,W
6/19/2020,6:44 PM,3109,6628,2826,7847,48,0,0,0,60,0,0,W
6/19/2020,6:45 PM,1953,3578,2263,4662,61,0,0,0,60,0,0,W
6/19/2020,6:46 PM,2719,4649,2192,5815,72,0,0,0,60,0,0,W
6/19/2020,6:47 PM,2355,3582,1761,4634,72,0,0,0,60,0,0,W
6/19/2020,6:48 PM,3021,5327,3169,6895,65,0,0,0,60,0,0,W
6/19/2020,6:49 PM,2973,4505,2352,5888,66,0,0,0,60,0,0,W
6/19/2020,6:50 PM,3302,5152,2452,6592,67,0,0,0,60,0,0,W
6/19/2020,6:51 PM,2024,3194,2028,4291,67,0,0,0,60,0,0,W
6/19/2020,6:52 PM,2861,4273,2571,5749,60,0,0,0,60,0,0,W
6/19/2020,6:53 PM,3016,3820,2304,5385,57,0,0,0,60,0,0,W
6/19/2020,6:54 PM,1809,2844,2050,3945,51,0,0,0,60,0,0,W
6/19/2020,6:55 PM,1319,1226,922,2023,37,0,0,0,60,0,0,W
6/19/2020,6:56 PM,2118,3117,2188,4358,45,0,0,0,60,0,0,W
6/19/2020,6:57 PM,1839,2182,1090,3055,39,0,0,0,60,0,0,W
6/19/2020,6:58 PM,844,1402,789,1817,25,0,0,0,60,0,0,W
6/19/2020,6:59 PM,1473,2517,999,3083,27,0,0,0,60,0,0,W
6/19/2020,7:00 PM,1244,1030,428,1671,35,0,0,0,60,0,0,W
6/19/2020,7:01 PM,2851,2018,1712,3890,34,0,0,0,60,0,0,W
6/19/2020,7:02 PM,1499,2108,2159,3369,37,0,0,0,60,0,0,W
6/19/2020,7:03 PM,1196,1165,996,1944,28,0,0,0,60,0,0,W
6/19/2020,7:04 PM,1174,1793,434,2187,33,0,0,0,60,0,0,W
6/19/2020,7:05 PM,974,872,184,1320,29,0,0,0,60,0,0,W
6/19/2020,7:06 PM,1111,2324,1665,3067,32,0,0,0,60,0,0,W
6/19/2020,7:07 PM,1138,1994,1473,2728,31,0,0,0,60,0,0,W
6/19/2020,7:08 PM,884,1173,547,1567,24,0,0,0,60,0,0,W
6/19/2020,7:09 PM,1588,1630,1433,2689,22,0,0,0,60,0,0,W
6/19/2020,7:10 PM,1799,791,992,2201,31,0,0,0,60,0,0,W
6/19/2020,7:11 PM,1776,1460,1138,2565,32,0,0,0,60,0,0,W
6/19/2020,7:12 PM,1015,1889,1714,2745,39,0,0,0,60,0,0,W
6/19/2020,7:13 PM,1742,2185,2228,3574,29,0,0,0,60,0,0,W
6/19/2020,7:14 PM,328,238,582,709,26,0,0,0,0,57,3,W
6/19/2020,7:15 PM,503,745,951,1309,21,0,0,0,60,0,0,W
6/19/2020,7:16 PM,472,796,1138,1467,20,0,0,0,60,0,0,W
6/19/2020,7:17 PM,2639,2372,3307,4850,32,0,0,0,60,0,0,W
6/19/2020,7:18 PM,2889,5703,4492,7813,44,0,0,0,60,0,0,W
6/19/2020,7:19 PM,3241,4812,3913,6998,36,0,0,0,60,0,0,W
6/19/2020,7:20 PM,1729,1908,2427,3538,31,0,0,0,60,0,0,W
6/19/2020,7:21 PM,4237,4868,2958,7099,37,0,0,0,60,0,0,W
6/19/2020,7:22 PM,1754,2457,3126,4346,28,0,0,0,60,0,0,W
6/19/2020,7:23 PM,1488,2109,2046,3294,37,0,0,0,60,0,0,W
6/19/2020,7:24 PM,1896,2304,2032,3610,39,0,0,0,60,0,0,W
6/19/2020,7:25 PM,3752,6152,4767,8640,50,0,0,0,60,0,0,W
6/19/2020,7:26 PM,1272,1695,1617,2666,44,0,0,0,60,0,0,W
6/19/2020,7:27 PM,1584,3653,1589,4287,96,0,0,0,60,0,0,W
6/19/2020,7:28 PM,1498,3336,1524,3962,84,0,0,0,60,0,0,W
6/19/2020,7:29 PM,1578,3046,1431,3717,83,0,0,0,60,0,0,W
6/19/2020,7:30 PM,1837,3046,1462,3846,84,0,0,0,60,0,0,W
6/19/2020,7:31 PM,1708,3510,2048,4408,87,0,0,0,60,0,0,W
6/19/2020,7:32 PM,1864,3536,1897,4425,82,0,0,0,60,0,0,W
6/19/2020,7:33 PM,1738,3846,1965,4655,82,0,0,0,60,0,0,W
6/19/2020,7:34 PM,1641,3730,1980,4531,86,0,0,0,60,0,0,W
6/19/2020,7:35 PM,2275,2754,2297,4247,59,0,0,0,60,0,0,W
6/19/2020,7:36 PM,1726,3240,1872,4121,85,0,0,0,60,0,0,W
6/19/2020,7:37 PM,2227,3116,2408,4524,59,0,0,0,60,0,0,W
6/19/2020,7:38 PM,1583,3820,2087,4632,88,0,0,0,60,0,0,W
6/19/2020,7:39 PM,1288,3443,1728,4062,96,0,0,0,60,0,0,W
6/19/2020,7:40 PM,1335,3125,1937,3911,85,0,0,0,60,0,0,W
6/19/2020,7:41 PM,1852,4439,2112,5253,97,0,0,0,60,0,0,W
6/19/2020,7:42 PM,2116,3610,2488,4868,56,0,0,0,60,0,0,W
6/19/2020,7:43 PM,5137,5614,4442,8811,45,0,0,0,60,0,0,W
6/19/2020,7:44 PM,2198,3582,2244,4764,34,0,0,0,60,0,0,W
6/19/2020,7:45 PM,2327,3104,3287,5085,41,0,0,0,60,0,0,W
6/19/2020,7:46 PM,3629,4842,4515,7550,45,0,0,0,60,0,0,W
6/19/2020,7:47 PM,3825,4079,3630,6667,50,0,0,0,60,0,0,W
6/19/2020,7:48 PM,4314,4831,3945,7584,40,0,0,0,60,0,0,W
6/19/2020,7:49 PM,3000,3806,3345,5889,46,0,0,0,60,0,0,W
6/19/2020,7:50 PM,2688,3706,4258,6252,44,0,0,0,60,0,0,W
6/19/2020,7:51 PM,3454,4057,3383,6311,47,0,0,0,60,0,0,W
6/19/2020,7:52 PM,3907,4587,6667,8986,50,0,0,0,60,0,0,W
6/19/2020,7:53 PM,2149,1847,1985,3460,24,0,0,0,60,0,0,W
6/19/2020,7:54 PM,345,320,711,853,5,0,0,0,2,58,0,W
6/19/2020,7:55 PM,179,78,182,267,7,0,0,0,0,60,0,W
6/19/2020,7:56 PM,700,664,364,1031,5,0,0,0,60,0,0,W
6/19/2020,7:57 PM,630,527,835,1171,13,0,0,0,60,0,0,W
6/19/2020,7:58 PM,332,269,400,585,4,0,0,1,0,58,1,W
6/19/2020,7:59 PM,0,1,0,1,0,0,0,0,0,60,0,W
6/19/2020,8:00 PM,0,2,0,2,0,0,0,0,0,60,0,W
6/19/2020,8:01 PM,1203,1169,1572,2299,12,0,0,0,60,0,0,W
6/19/2020,8:02 PM,2551,2471,3093,4710,34,0,0,0,60,0,0,W
6/19/2020,8:03 PM,1424,1062,1702,2460,22,0,0,0,60,0,0,W
6/19/2020,8:04 PM,1243,1565,1473,2483,21,0,0,0,60,0,0,W
6/19/2020,8:05 PM,668,824,256,1091,8,0,0,0,60,0,0,W
6/19/2020,8:06 PM,194,210,324,432,14,0,0,0,0,60,0,W
6/19/2020,8:07 PM,178,362,485,631,16,0,0,0,0,60,0,W
6/19/2020,8:08 PM,173,371,410,579,9,0,0,0,0,60,0,W
6/19/2020,8:09 PM,323,497,649,879,28,0,0,0,0,60,0,W
6/19/2020,8:10 PM,3168,2803,2101,4723,34,0,0,0,60,0,0,W
6/19/2020,8:11 PM,4781,3098,2779,6339,28,0,0,0,60,0,0,W
6/19/2020,8:12 PM,3206,1633,1251,3809,17,0,0,0,60,0,0,W
6/19/2020,8:13 PM,1714,1110,1006,2276,11,0,0,0,60,0,0,W
6/19/2020,8:14 PM,55,215,27,224,7,0,0,0,0,60,0,W
6/19/2020,8:15 PM,1377,898,923,1885,14,0,0,0,60,0,0,W
6/19/2020,8:16 PM,125,165,169,267,6,0,0,0,0,60,0,W
6/19/2020,8:17 PM,756,584,548,1101,20,0,0,0,60,0,0,W
6/19/2020,8:18 PM,2090,1434,2293,3418,28,0,0,0,60,0,0,W
6/19/2020,8:19 PM,892,695,826,1400,15,0,0,0,60,0,0,W
6/19/2020,8:20 PM,0,1,4,4,0,0,0,0,1,59,0,W
6/19/2020,8:21 PM,96,281,664,727,11,0,0,0,19,41,0,W
6/19/2020,8:22 PM,0,5,17,18,1,0,0,0,37,23,0,W
6/19/2020,8:23 PM,18,154,283,323,6,0,0,0,54,6,0,W
6/19/2020,8:24 PM,4,4,52,52,4,0,0,0,23,37,0,S
6/19/2020,8:25 PM,83,59,215,238,5,0,0,0,58,2,0,S
6/19/2020,8:26 PM,0,0,2,2,3,0,0,0,60,0,0,S
6/19/2020,8:27 PM,2,7,47,48,5,0,0,0,38,22,0,S
6/19/2020,8:28 PM,0,4,12,13,2,0,0,0,41,19,0,S
6/19/2020,8:29 PM,662,978,813,1434,15,0,0,0,60,0,0,W
6/19/2020,8:30 PM,663,665,447,1040,8,0,0,0,60,0,0,W
6/19/2020,8:31 PM,1517,932,809,1956,7,0,0,0,60,0,0,W
6/19/2020,8:32 PM,438,571,353,802,9,0,0,0,60,0,0,W
6/19/2020,8:33 PM,0,0,0,0,1,0,0,0,0,60,0,W
6/19/2020,8:34 PM,467,509,353,776,10,0,0,0,60,0,0,W
6/19/2020,8:35 PM,106,36,308,328,3,0,0,0,0,60,0,W
6/19/2020,8:36 PM,399,303,191,536,4,0,0,0,0,53,7,W
6/19/2020,8:37 PM,2301,1282,2290,3490,21,0,0,0,60,0,0,W
6/19/2020,8:38 PM,4768,6433,4279,9079,44,0,0,0,60,0,0,W
6/19/2020,8:39 PM,1679,2259,2012,3460,27,0,0,0,60,0,0,W
6/19/2020,8:40 PM,0,0,0,0,0,0,0,0,0,0,60,W
6/19/2020,8:41 PM,154,342,142,401,3,0,0,0,0,1,59,W
6/19/2020,8:42 PM,202,45,244,320,2,0,0,0,0,16,44,W
6/19/2020,8:43 PM,0,0,0,0,0,0,0,0,0,0,60,W
6/19/2020,8:44 PM,0,0,0,0,0,0,0,0,0,0,60,S
6/19/2020,8:45 PM,239,12,140,277,2,0,0,0,0,29,31,W
6/19/2020,8:46 PM,0,0,0,0,0,0,0,0,0,60,0,S
6/19/2020,8:47 PM,294,567,442,777,6,0,0,40,0,3,17,S
6/19/2020,8:48 PM,0,0,0,0,0,0,0,0,0,0,60,W
6/19/2020,8:49 PM,0,0,0,0,0,0,0,0,0,0,60,W
6/19/2020,8:50 PM,5152,6063,3989,8900,58,0,0,0,60,0,0,W
6/19/2020,8:51 PM,3242,3797,3660,6191,49,0,0,0,60,0,0,W
6/19/2020,8:52 PM,672,1084,592,1406,7,0,0,0,60,0,0,W
6/19/2020,8:53 PM,0,0,0,0,0,0,0,60,0,0,0,W
6/19/2020,8:54 PM,104,338,507,618,1,0,0,58,0,2,0,W
6/19/2020,8:55 PM,0,0,0,0,0,0,0,57,0,0,3,W
6/19/2020,8:56 PM,0,0,0,0,0,0,0,60,0,0,0,W
6/19/2020,8:57 PM,51,137,147,207,2,0,0,57,0,3,0,W
6/19/2020,8:58 PM,857,705,600,1262,15,0,0,0,60,0,0,W
6/19/2020,8:59 PM,595,352,332,767,11,0,0,0,60,0,0,W
6/19/2020,9:00 PM,915,548,605,1226,9,0,0,0,60,0,0,W
6/19/2020,9:01 PM,267,59,135,305,7,0,0,17,0,43,0,W
6/19/2020,9:02 PM,21,0,5,22,1,0,0,22,0,0,38,W
6/19/2020,9:03 PM,0,0,0,0,0,0,0,5,0,0,55,W
6/19/2020,9:04 PM,423,297,583,779,11,0,0,0,60,0,0,W
6/19/2020,9:05 PM,454,655,429,905,7,0,0,0,60,0,0,W
6/19/2020,9:06 PM,1816,2601,1950,3724,20,0,0,0,60,0,0,W
6/19/2020,9:07 PM,209,126,130,277,3,0,0,23,0,21,16,W
6/19/2020,9:08 PM,15,3,0,15,3,0,0,51,0,9,0,W
6/19/2020,9:09 PM,216,2,89,234,2,0,0,47,0,9,4,W
6/19/2020,9:10 PM,203,174,274,383,6,0,0,0,0,56,4,W
6/19/2020,9:11 PM,0,0,0,0,1,0,0,0,0,60,0,W
6/19/2020,9:12 PM,4548,6206,5575,9502,45,0,0,0,60,0,0,W
6/19/2020,9:13 PM,14097,14529,11962,23514,66,0,0,0,60,0,0,W
6/19/2020,9:14 PM,3058,3590,3224,5713,35,0,0,0,60,0,0,W
6/19/2020,9:15 PM,1328,1943,2022,3103,16,0,0,0,60,0,0,W
6/19/2020,9:16 PM,0,0,93,93,2,0,0,0,0,60,0,W
6/19/2020,9:17 PM,685,1086,1272,1807,13,0,0,0,60,0,0,W
6/19/2020,9:18 PM,1975,2968,2276,4230,25,0,0,0,60,0,0,W
6/19/2020,9:19 PM,1191,1707,1604,2628,17,0,0,0,60,0,0,W
6/19/2020,9:20 PM,561,549,1170,1409,18,0,0,0,60,0,0,W
6/19/2020,9:21 PM,1116,869,2152,2575,18,0,0,0,60,0,0,W
6/19/2020,9:22 PM,1124,2352,1982,3275,29,0,0,0,60,0,0,W
6/19/2020,9:23 PM,1606,1566,2592,3428,63,0,0,0,60,0,0,W
6/19/2020,9:24 PM,914,1165,1940,2441,22,0,0,0,60,0,0,W
6/19/2020,9:25 PM,0,0,0,0,3,0,0,60,0,0,0,W
6/19/2020,9:26 PM,0,0,0,0,1,0,0,60,0,0,0,W
6/19/2020,9:27 PM,0,0,0,0,0,0,0,60,0,0,0,W
6/19/2020,9:28 PM,895,1136,1308,1950,17,0,0,0,60,0,0,W
6/19/2020,9:29 PM,43,20,43,64,2,0,0,0,0,0,60,S
6/19/2020,9:30 PM,0,0,0,0,0,0,0,0,0,0,60,S
6/19/2020,9:31 PM,8,0,0,8,2,0,0,3,0,0,57,S
6/19/2020,9:32 PM,260,330,473,633,8,0,0,19,0,10,31,W
6/19/2020,9:33 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,9:34 PM,13,0,1,13,2,0,0,60,0,0,0,S
6/19/2020,9:35 PM,377,456,441,738,4,0,0,53,0,4,3,W
6/19/2020,9:36 PM,127,0,65,143,3,0,0,0,0,9,51,S
6/19/2020,9:37 PM,0,0,0,0,0,0,0,0,0,0,60,S
6/19/2020,9:38 PM,0,0,0,0,0,0,0,0,0,0,60,S
6/19/2020,9:39 PM,739,753,963,1428,19,0,0,0,60,0,0,W
6/19/2020,9:40 PM,141,4,116,183,3,0,0,0,0,1,59,W
6/19/2020,9:41 PM,340,7,195,392,5,0,0,48,0,4,8,W
6/19/2020,9:42 PM,26,0,4,26,1,0,0,59,0,0,1,W
6/19/2020,9:43 PM,12,2,0,12,1,0,0,60,0,0,0,W
6/19/2020,9:44 PM,1990,2215,2302,3764,17,0,0,0,60,0,0,W
6/19/2020,9:45 PM,1123,1390,2142,2790,34,0,0,0,60,0,0,W
6/19/2020,9:46 PM,70,2,39,80,19,0,0,0,0,57,3,W
6/19/2020,9:47 PM,39,8,24,46,10,0,0,0,0,44,16,W
6/19/2020,9:48 PM,7,0,0,7,12,0,0,0,0,31,29,W
6/19/2020,9:49 PM,62,48,53,95,16,0,0,0,0,52,8,W
6/19/2020,9:50 PM,293,392,671,831,17,0,0,0,0,60,0,W
6/19/2020,9:51 PM,31,0,20,37,11,0,0,0,0,60,0,S
6/19/2020,9:52 PM,358,652,783,1080,18,0,0,0,0,57,3,W
6/19/2020,9:53 PM,223,355,328,532,15,0,0,0,0,50,10,W
6/19/2020,9:54 PM,3,0,3,4,6,0,0,0,0,60,0,S
6/19/2020,9:55 PM,5,0,3,6,3,0,0,0,0,60,0,S
6/19/2020,9:56 PM,15,0,14,21,6,0,0,0,0,60,0,W
6/19/2020,9:57 PM,770,973,873,1517,21,0,0,0,60,0,0,W
6/19/2020,9:58 PM,28,0,29,40,8,0,0,0,0,60,0,W
6/19/2020,9:59 PM,18,0,13,22,7,0,0,0,0,60,0,W
6/19/2020,10:00 PM,537,426,365,777,18,0,0,0,60,0,0,W
6/19/2020,10:01 PM,414,299,520,729,20,0,0,0,0,60,0,W
6/19/2020,10:02 PM,2476,3754,3135,5482,36,0,0,0,60,0,0,W
6/19/2020,10:03 PM,0,0,0,0,0,0,0,0,0,60,0,W
6/19/2020,10:04 PM,0,0,0,0,0,0,0,0,0,60,0,W
6/19/2020,10:05 PM,192,0,92,213,0,0,0,50,0,10,0,W
6/19/2020,10:06 PM,0,0,0,0,0,0,0,60,0,0,0,W
6/19/2020,10:07 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:08 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:09 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:10 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:11 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:12 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:13 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:14 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:15 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:16 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:17 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:18 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:19 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:20 PM,0,0,5,5,0,0,0,60,0,0,0,S
6/19/2020,10:21 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:22 PM,0,0,0,0,1,0,0,60,0,0,0,S
6/19/2020,10:23 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:24 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:25 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:26 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:27 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:28 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:29 PM,252,77,52,269,1,0,0,60,0,0,0,S
6/19/2020,10:30 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:31 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:32 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:33 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:34 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:35 PM,0,0,0,0,0,0,0,60,0,0,0,S
6/19/2020,10:36 PM,0,0,0,0,0,0,0,60,0,0,0,W
6/19/2020,10:37 PM,0,0,0,0,0,0,0,60,0,0,0,W
6/19/2020,10:38 PM,3520,3947,4267,6795,31,0,0,0,60,0,0,W
6/19/2020,10:39 PM,5955,7014,5496,10717,57,0,0,0,60,0,0,W
6/19/2020,10:40 PM,1036,2083,1242,2637,22,0,0,0,60,0,0,W
6/19/2020,10:41 PM,2430,3817,3315,5609,52,0,0,0,60,0,0,W
6/19/2020,10:42 PM,2248,2617,2505,4263,44,0,0,0,60,0,0,W
6/19/2020,10:43 PM,1394,1453,2187,2973,41,0,0,0,60,0,0,W
6/19/2020,10:44 PM,2637,2571,2172,4276,40,0,0,0,60,0,0,W
6/19/2020,10:45 PM,731,622,641,1154,12,0,0,0,60,0,0,W
6/19/2020,10:46 PM,2336,2339,3917,5125,29,0,0,0,60,0,0,W
6/19/2020,10:47 PM,286,151,355,480,7,0,0,0,0,0,60,W
6/19/2020,10:48 PM,122,16,182,220,6,0,0,0,0,0,60,W
6/19/2020,10:49 PM,641,506,777,1127,12,0,0,0,60,0,0,W
6/19/2020,10:50 PM,1982,1151,1274,2622,19,0,0,0,60,0,0,W
6/19/2020,10:51 PM,301,545,626,883,11,0,0,2,0,15,43,W
6/19/2020,10:52 PM,1455,1753,2828,3631,28,0,0,0,60,0,0,W
6/19/2020,10:53 PM,304,603,687,963,10,0,0,3,2,13,42,W
6/19/2020,10:54 PM,614,183,1457,1592,14,0,0,0,60,0,0,W
6/19/2020,10:55 PM,368,414,541,774,13,0,0,0,0,59,1,W
6/19/2020,10:56 PM,1371,1834,1812,2920,26,0,0,0,60,0,0,W
6/19/2020,10:57 PM,732,505,1153,1456,6,0,0,0,60,0,0,W
6/19/2020,10:58 PM,478,448,866,1086,8,0,0,0,60,0,0,W
6/19/2020,10:59 PM,206,124,49,245,5,0,0,0,0,39,21,W
6/19/2020,11:00 PM,412,219,634,787,9,0,0,0,0,56,4,W
6/19/2020,11:01 PM,0,30,81,86,5,0,0,0,0,60,0,W
6/19/2020,11:02 PM,0,7,60,60,1,0,0,0,0,60,0,W
6/19/2020,11:03 PM,15,70,54,90,2,0,0,0,0,60,0,S
6/19/2020,11:04 PM,494,286,466,737,6,0,0,0,60,0,0,W
6/19/2020,11:05 PM,4,5,6,9,4,0,0,0,0,60,0,S
6/19/2020,11:06 PM,533,492,610,948,18,0,0,0,60,0,0,W
6/19/2020,11:07 PM,25,9,172,174,7,0,0,0,0,60,0,S
6/19/2020,11:08 PM,38,36,138,148,3,0,0,0,0,60,0,W
6/19/2020,11:09 PM,0,0,117,117,1,0,0,0,0,60,0,W
6/19/2020,11:10 PM,2702,1771,2135,3872,22,0,0,0,60,0,0,W
6/19/2020,11:11 PM,604,836,674,1232,9,0,0,0,60,0,0,W
6/19/2020,11:12 PM,1472,978,637,1879,12,0,0,0,60,0,0,W
6/19/2020,11:13 PM,467,425,485,796,12,0,0,0,60,0,0,W
6/19/2020,11:14 PM,23,16,2,28,1,0,0,0,0,60,0,W
6/19/2020,11:15 PM,190,308,132,385,11,0,0,0,0,60,0,W
6/19/2020,11:16 PM,891,1025,488,1443,6,0,0,0,60,0,0,W
6/19/2020,11:17 PM,95,153,75,195,2,0,0,0,0,59,1,W
6/19/2020,11:18 PM,1947,1264,1229,2627,20,0,0,0,60,0,0,W
6/19/2020,11:19 PM,613,304,577,895,12,0,0,0,60,0,0,W
6/19/2020,11:20 PM,325,210,342,516,13,0,0,0,16,36,8,W
6/19/2020,11:21 PM,1171,1390,1571,2402,17,0,0,0,60,0,0,W
6/19/2020,11:22 PM,0,0,0,0,2,0,0,0,0,60,0,W
6/19/2020,11:23 PM,136,218,348,433,5,0,0,0,0,59,1,W
6/19/2020,11:24 PM,217,790,566,996,7,0,0,0,0,60,0,W
6/19/2020,11:25 PM,650,814,488,1150,8,0,0,0,60,0,0,W
6/19/2020,11:26 PM,7,14,9,18,5,0,0,0,0,60,0,S
6/19/2020,11:27 PM,2,3,1,4,3,0,0,0,0,60,0,S
6/19/2020,11:28 PM,93,336,393,525,6,0,0,0,2,58,0,W
6/19/2020,11:29 PM,384,416,334,657,9,0,0,0,0,46,14,W
6/19/2020,11:30 PM,320,483,250,631,8,0,0,0,0,54,6,W
6/19/2020,11:31 PM,257,544,656,890,11,0,0,0,0,60,0,W
6/19/2020,11:32 PM,185,403,441,625,6,0,0,0,0,60,0,W
6/19/2020,11:33 PM,1068,877,1109,1772,12,0,0,0,60,0,0,W
6/19/2020,11:34 PM,2492,2639,2717,4534,40,0,0,0,60,0,0,W
6/19/2020,11:35 PM,5428,7080,5883,10686,56,0,0,0,60,0,0,W
6/19/2020,11:36 PM,3222,4642,2879,6342,29,0,0,0,60,0,0,W
6/19/2020,11:37 PM,166,610,578,857,11,0,0,0,8,52,0,W
6/19/2020,11:38 PM,204,99,404,463,5,0,0,0,0,37,23,W
6/19/2020,11:39 PM,240,463,94,530,6,0,0,0,1,1,58,W
6/19/2020,11:40 PM,163,547,160,593,6,0,0,0,0,2,58,W
6/19/2020,11:41 PM,92,59,95,145,2,0,0,0,0,34,26,W
6/19/2020,11:42 PM,0,0,0,0,0,0,0,0,0,60,0,W
6/19/2020,11:43 PM,501,803,671,1160,7,0,0,0,60,0,0,W
6/19/2020,11:44 PM,5019,6398,5142,9621,56,0,0,0,60,0,0,W
6/19/2020,11:45 PM,1460,1119,1450,2342,23,0,0,0,60,0,0,W
6/19/2020,11:46 PM,139,1,196,240,16,0,0,0,0,36,24,W
6/19/2020,11:47 PM,1076,642,1810,2201,22,0,0,0,60,0,0,W
6/19/2020,11:48 PM,512,269,992,1148,18,0,0,0,60,0,0,W
6/19/2020,11:49 PM,171,83,222,292,13,0,0,0,0,57,3,W
6/19/2020,11:50 PM,200,45,538,576,10,0,0,0,0,42,18,W
6/19/2020,11:51 PM,92,21,177,201,4,0,0,0,0,24,36,W
6/19/2020,11:52 PM,314,62,545,632,10,0,0,0,0,48,12,W
6/19/2020,11:53 PM,429,139,329,558,13,0,0,0,60,0,0,W
6/19/2020,11:54 PM,30,0,202,204,22,0,0,0,0,20,40,W
6/19/2020,11:55 PM,219,1,216,308,7,0,0,0,0,39,21,W
6/19/2020,11:56 PM,1158,1295,727,1883,11,0,0,0,60,0,0,W
6/19/2020,11:57 PM,433,388,362,685,11,0,0,0,60,0,0,W
6/19/2020,11:58 PM,42,3,173,178,2,0,0,0,0,33,27,W
