Sleep or Awake report for: C:\Users\Adonay\Desktop\Masters Thesis\GT3X files\yuxiao\agd\TAS1H03200183_2020-06-16___22-48-5160sec.agd
Sleep Algorithm: Cole-Kripke

Date,Time,Axis1,Axis2,Axis3,VM,Steps,HR,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Sleep or Awake?
6/14/2020,12:17 AM,543,537,264,808,5,0,0,0,60,0,0,W
6/14/2020,12:18 AM,151,371,86,410,7,0,0,0,0,10,50,W
6/14/2020,12:19 AM,396,362,183,567,6,0,0,0,0,5,55,W
6/14/2020,12:20 AM,736,161,814,1109,28,0,0,0,60,0,0,W
6/14/2020,12:21 AM,577,770,823,1266,14,0,0,0,60,0,0,W
6/14/2020,12:22 AM,2232,2044,2163,3720,20,0,0,0,60,0,0,W
6/14/2020,12:23 AM,636,429,574,958,11,0,0,0,60,0,0,W
6/14/2020,12:24 AM,1508,746,985,1950,14,0,0,0,60,0,0,W
6/14/2020,12:25 AM,14,0,6,15,1,0,0,0,0,60,0,W
6/14/2020,12:26 AM,743,752,989,1448,14,0,0,0,60,0,0,W
6/14/2020,12:27 AM,472,743,401,967,3,0,0,0,60,0,0,W
6/14/2020,12:28 AM,738,425,1086,1380,10,0,0,0,60,0,0,W
6/14/2020,12:29 AM,1306,697,671,1625,14,0,0,0,60,0,0,W
6/14/2020,12:30 AM,851,687,540,1220,12,0,0,0,60,0,0,W
6/14/2020,12:31 AM,1165,1122,627,1735,16,0,0,0,60,0,0,W
6/14/2020,12:32 AM,774,1120,785,1572,12,0,0,0,60,0,0,W
6/14/2020,12:33 AM,1168,1946,1834,2918,15,0,0,0,60,0,0,W
6/14/2020,12:34 AM,589,649,988,1321,11,0,0,0,60,0,0,W
6/14/2020,12:35 AM,63,123,14,139,2,0,0,0,0,60,0,W
6/14/2020,12:36 AM,410,559,384,792,8,0,0,4,0,47,9,W
6/14/2020,12:37 AM,1336,746,448,1594,10,0,0,0,60,0,0,W
6/14/2020,12:38 AM,480,395,248,669,7,0,0,0,60,0,0,W
6/14/2020,12:39 AM,296,534,198,642,5,0,0,1,0,8,51,W
6/14/2020,12:40 AM,1014,1173,1321,2037,15,0,0,0,60,0,0,W
6/14/2020,12:41 AM,181,268,121,345,3,0,0,0,0,3,57,W
6/14/2020,12:42 AM,158,58,113,203,2,0,0,0,0,60,0,W
6/14/2020,12:43 AM,0,12,3,12,1,0,0,0,0,60,0,W
6/14/2020,12:44 AM,1249,866,1162,1913,10,0,0,0,60,0,0,W
6/14/2020,12:45 AM,449,473,660,928,12,0,0,0,60,0,0,W
6/14/2020,12:46 AM,130,224,596,650,7,0,0,0,2,58,0,W
6/14/2020,12:47 AM,1638,1989,1403,2934,12,0,0,0,60,0,0,W
6/14/2020,12:48 AM,202,350,539,674,7,0,0,0,0,24,36,W
6/14/2020,12:49 AM,419,720,316,891,15,0,0,25,0,19,16,W
6/14/2020,12:50 AM,1897,1506,1271,2735,15,0,0,0,60,0,0,W
6/14/2020,12:51 AM,822,625,831,1325,21,0,0,0,60,0,0,W
6/14/2020,12:52 AM,900,539,594,1206,12,0,0,0,60,0,0,W
6/14/2020,12:53 AM,365,259,328,555,2,0,0,1,0,58,1,W
6/14/2020,12:54 AM,388,518,478,805,16,0,0,0,0,60,0,W
6/14/2020,12:55 AM,944,777,702,1410,6,0,0,0,60,0,0,W
6/14/2020,12:56 AM,28,54,305,311,3,0,0,0,0,60,0,W
6/14/2020,12:57 AM,960,505,1640,1966,10,0,0,0,60,0,0,W
6/14/2020,12:58 AM,1204,831,1360,1997,17,0,0,0,60,0,0,W
6/14/2020,12:59 AM,3914,4437,3111,6685,47,0,0,0,60,0,0,W
6/14/2020,1:00 AM,340,647,644,974,13,0,0,0,7,51,2,W
6/14/2020,1:01 AM,194,118,121,257,2,0,0,0,0,60,0,W
6/14/2020,1:02 AM,34,33,97,108,3,0,0,0,0,60,0,W
6/14/2020,1:03 AM,12,2,63,64,3,0,0,0,0,60,0,W
6/14/2020,1:04 AM,75,11,180,195,3,0,0,0,0,60,0,S
6/14/2020,1:05 AM,0,0,16,16,1,0,0,0,0,60,0,S
6/14/2020,1:06 AM,4,11,29,31,3,0,0,0,0,60,0,S
6/14/2020,1:07 AM,0,0,16,16,1,0,0,0,0,60,0,S
6/14/2020,1:08 AM,0,1,0,1,1,0,0,0,0,60,0,S
6/14/2020,1:09 AM,49,15,30,59,5,0,0,0,0,60,0,S
6/14/2020,1:10 AM,0,0,51,51,1,0,0,0,0,60,0,S
6/14/2020,1:11 AM,750,534,1146,1470,11,0,0,0,60,0,0,W
6/14/2020,1:12 AM,314,646,645,965,7,0,0,8,0,13,39,W
6/14/2020,1:13 AM,2984,2428,2383,4525,25,0,0,0,60,0,0,W
6/14/2020,1:14 AM,643,396,245,794,5,0,0,0,60,0,0,W
6/14/2020,1:15 AM,2278,1846,1472,3281,28,0,0,0,60,0,0,W
6/14/2020,1:16 AM,2888,1759,1300,3623,17,0,0,0,60,0,0,W
6/14/2020,1:17 AM,1763,1293,1264,2525,23,0,0,0,60,0,0,W
6/14/2020,1:18 AM,1513,1222,805,2105,22,0,0,0,60,0,0,W
6/14/2020,1:19 AM,1243,1594,574,2101,17,0,0,0,60,0,0,W
6/14/2020,1:20 AM,518,527,455,868,8,0,0,0,60,0,0,W
6/14/2020,1:21 AM,1284,643,646,1575,23,0,0,0,60,0,0,W
6/14/2020,1:22 AM,13,0,1,13,0,0,0,0,0,55,5,W
6/14/2020,1:23 AM,424,724,529,992,14,0,0,0,60,0,0,W
6/14/2020,1:24 AM,747,508,1052,1387,15,0,0,0,60,0,0,W
6/14/2020,1:25 AM,45,319,636,713,12,0,0,0,0,60,0,W
6/14/2020,1:26 AM,3812,3296,3328,6039,33,0,0,0,60,0,0,W
6/14/2020,1:27 AM,578,145,429,734,9,0,0,0,60,0,0,W
6/14/2020,1:28 AM,5,4,27,28,1,0,0,0,0,0,60,W
6/14/2020,1:29 AM,722,143,517,899,4,0,0,0,60,0,0,W
6/14/2020,1:30 AM,509,117,529,743,14,0,0,0,60,0,0,W
6/14/2020,1:31 AM,21,0,132,134,1,0,0,0,0,60,0,W
6/14/2020,1:32 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,1:33 AM,17,11,8,22,2,0,0,0,0,60,0,W
6/14/2020,1:34 AM,31,5,80,86,1,0,0,0,0,59,1,W
6/14/2020,1:35 AM,782,290,538,993,9,0,0,0,60,0,0,W
6/14/2020,1:36 AM,351,165,131,409,3,0,0,0,0,2,58,W
6/14/2020,1:37 AM,1498,1304,974,2212,14,0,0,0,60,0,0,W
6/14/2020,1:38 AM,1288,433,325,1397,5,0,0,0,60,0,0,W
6/14/2020,1:39 AM,154,116,6,193,2,0,0,34,0,0,26,W
6/14/2020,1:40 AM,605,464,355,841,7,0,0,0,60,0,0,W
6/14/2020,1:41 AM,2,0,32,32,2,0,0,0,0,60,0,W
6/14/2020,1:42 AM,441,425,242,659,6,0,0,0,60,0,0,W
6/14/2020,1:43 AM,1191,754,593,1529,10,0,0,0,60,0,0,W
6/14/2020,1:44 AM,152,214,154,304,8,0,0,0,0,50,10,W
6/14/2020,1:45 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,1:46 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,1:47 AM,690,476,456,954,6,0,0,0,60,0,0,W
6/14/2020,1:48 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,1:49 AM,182,249,93,322,1,0,0,2,0,22,36,S
6/14/2020,1:50 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,1:51 AM,1,0,0,1,2,0,0,0,0,0,60,S
6/14/2020,1:52 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,1:53 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,1:54 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,1:55 AM,0,0,0,0,1,0,0,0,0,0,60,S
6/14/2020,1:56 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,1:57 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,1:58 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,1:59 AM,496,215,347,642,1,0,0,0,60,0,0,W
6/14/2020,2:00 AM,495,409,302,710,5,0,0,0,60,0,0,W
6/14/2020,2:01 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:02 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:03 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:04 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:05 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:06 AM,237,358,460,629,5,0,0,0,0,8,52,S
6/14/2020,2:07 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,2:08 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,2:09 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,2:10 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,2:11 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:12 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:13 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:14 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:15 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:16 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:17 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:18 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:19 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:20 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:21 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:22 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:23 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:24 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:25 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:26 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:27 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:28 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:29 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:30 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:31 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:32 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:33 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:34 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:35 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:36 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:37 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:38 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:39 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:40 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:41 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:42 AM,1038,929,1467,2023,12,0,0,0,60,0,0,W
6/14/2020,2:43 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:44 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:45 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:46 AM,0,0,0,0,0,0,0,60,0,0,0,W
6/14/2020,2:47 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:48 AM,256,188,393,505,5,0,0,0,0,3,57,S
6/14/2020,2:49 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:50 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:51 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:52 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:53 AM,99,33,27,108,6,0,0,0,0,1,59,S
6/14/2020,2:54 AM,177,150,105,255,4,0,0,0,0,3,57,S
6/14/2020,2:55 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:56 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:57 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,2:58 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,2:59 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:00 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:01 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:02 AM,263,57,535,599,6,0,0,0,0,48,12,S
6/14/2020,3:03 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:04 AM,0,0,0,0,1,0,0,0,0,60,0,S
6/14/2020,3:05 AM,3,0,9,9,1,0,0,0,0,60,0,S
6/14/2020,3:06 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:07 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:08 AM,343,124,280,460,5,0,0,0,0,59,1,W
6/14/2020,3:09 AM,368,188,270,494,1,0,0,0,0,58,2,W
6/14/2020,3:10 AM,240,406,386,609,2,0,0,0,0,60,0,W
6/14/2020,3:11 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:12 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:13 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:14 AM,441,325,713,899,4,0,0,0,60,0,0,W
6/14/2020,3:15 AM,4,0,43,43,1,0,0,0,0,60,0,S
6/14/2020,3:16 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:17 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:18 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:19 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:20 AM,370,152,167,433,1,0,0,0,0,59,1,S
6/14/2020,3:21 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:22 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:23 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:24 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:25 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:26 AM,61,40,49,88,2,0,0,0,0,60,0,S
6/14/2020,3:27 AM,960,362,795,1298,10,0,0,0,60,0,0,W
6/14/2020,3:28 AM,0,0,0,0,0,0,0,0,0,0,60,W
6/14/2020,3:29 AM,150,48,17,158,3,0,0,0,0,1,59,W
6/14/2020,3:30 AM,769,919,905,1502,5,0,0,0,60,0,0,W
6/14/2020,3:31 AM,10,0,0,10,1,0,0,0,0,0,60,W
6/14/2020,3:32 AM,1311,740,794,1702,5,0,0,0,60,0,0,W
6/14/2020,3:33 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,3:34 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,3:35 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:36 AM,0,0,0,0,0,0,0,60,0,0,0,W
6/14/2020,3:37 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:38 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:39 AM,551,450,433,833,3,0,0,0,60,0,0,W
6/14/2020,3:40 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:41 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:42 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,3:43 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:44 AM,198,435,106,490,2,0,0,0,0,30,30,S
6/14/2020,3:45 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,3:46 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,3:47 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,3:48 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:49 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:50 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:51 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:52 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:53 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:54 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:55 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:56 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:57 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:58 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,3:59 AM,1002,527,988,1503,2,0,0,0,60,0,0,W
6/14/2020,4:00 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,4:01 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,4:02 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,4:03 AM,0,0,0,0,0,0,0,60,0,0,0,W
6/14/2020,4:04 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:05 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:06 AM,0,0,0,0,0,0,0,60,0,0,0,W
6/14/2020,4:07 AM,0,0,0,0,0,0,0,60,0,0,0,W
6/14/2020,4:08 AM,1700,756,813,2030,12,0,0,0,60,0,0,W
6/14/2020,4:09 AM,58,54,51,94,0,0,0,0,0,60,0,W
6/14/2020,4:10 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:11 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:12 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:13 AM,101,84,115,175,2,0,0,1,0,59,0,W
6/14/2020,4:14 AM,1386,435,723,1623,8,0,0,0,60,0,0,W
6/14/2020,4:15 AM,0,0,0,0,0,0,0,0,60,0,0,W
6/14/2020,4:16 AM,483,512,382,801,1,0,0,0,60,0,0,W
6/14/2020,4:17 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:18 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:19 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:20 AM,0,0,0,0,0,0,0,60,0,0,0,W
6/14/2020,4:21 AM,2792,1366,1494,3449,24,0,0,0,60,0,0,W
6/14/2020,4:22 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:23 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:24 AM,0,0,0,0,0,0,0,0,0,60,0,W
6/14/2020,4:25 AM,0,0,0,0,0,0,0,60,0,0,0,W
6/14/2020,4:26 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:27 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:28 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:29 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:30 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:31 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:32 AM,1,30,22,37,1,0,0,0,0,60,0,S
6/14/2020,4:33 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,4:34 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,4:35 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,4:36 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:37 AM,0,0,0,0,0,0,0,60,0,0,0,W
6/14/2020,4:38 AM,1241,339,709,1469,8,0,0,0,60,0,0,W
6/14/2020,4:39 AM,710,511,478,997,3,0,0,0,60,0,0,W
6/14/2020,4:40 AM,0,0,0,0,0,0,0,0,0,0,60,W
6/14/2020,4:41 AM,0,0,0,0,0,0,0,0,0,0,60,W
6/14/2020,4:42 AM,650,332,377,821,6,0,0,0,60,0,0,W
6/14/2020,4:43 AM,0,0,0,0,0,0,0,0,0,0,60,W
6/14/2020,4:44 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,4:45 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,4:46 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:47 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:48 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:49 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:50 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:51 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:52 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:53 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:54 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:55 AM,756,491,280,944,5,0,0,0,60,0,0,W
6/14/2020,4:56 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:57 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:58 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,4:59 AM,671,1004,1033,1589,6,0,0,0,60,0,0,W
6/14/2020,5:00 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:01 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:02 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:03 AM,160,140,484,529,2,0,0,0,1,59,0,W
6/14/2020,5:04 AM,350,178,168,427,4,0,0,59,0,0,1,S
6/14/2020,5:05 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:06 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:07 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:08 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:09 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:10 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:11 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:12 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:13 AM,338,102,241,427,1,0,0,16,0,43,1,W
6/14/2020,5:14 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:15 AM,460,123,1046,1149,6,0,0,0,60,0,0,W
6/14/2020,5:16 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:17 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:18 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:19 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:20 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:21 AM,60,16,55,83,2,0,0,0,0,60,0,S
6/14/2020,5:22 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:23 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:24 AM,0,0,0,0,0,0,0,0,0,60,0,S
6/14/2020,5:25 AM,326,54,271,427,2,0,0,0,0,6,54,S
6/14/2020,5:26 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,5:27 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,5:28 AM,0,0,0,0,0,0,0,0,0,0,60,S
6/14/2020,5:29 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:30 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:31 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:32 AM,0,0,0,0,0,0,0,60,0,0,0,S
6/14/2020,5:33 AM,0,0,0,0,0,0,0,60,0,0,0,S
