timestamp,raw_acc:magnitude_stats:mean,raw_acc:magnitude_stats:std,raw_acc:magnitude_stats:moment3,raw_acc:magnitude_stats:moment4,raw_acc:magnitude_stats:percentile25,raw_acc:magnitude_stats:percentile50,raw_acc:magnitude_stats:percentile75,raw_acc:magnitude_stats:value_entropy,raw_acc:magnitude_stats:time_entropy,raw_acc:magnitude_spectrum:log_energy_band0,raw_acc:magnitude_spectrum:log_energy_band1,raw_acc:magnitude_spectrum:log_energy_band2,raw_acc:magnitude_spectrum:log_energy_band3,raw_acc:magnitude_spectrum:log_energy_band4,raw_acc:magnitude_spectrum:spectral_entropy,raw_acc:magnitude_autocorrelation:period,raw_acc:magnitude_autocorrelation:normalized_ac,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz,proc_gyro:magnitude_stats:mean,proc_gyro:magnitude_stats:std,proc_gyro:magnitude_stats:moment3,proc_gyro:magnitude_stats:moment4,proc_gyro:magnitude_stats:percentile25,proc_gyro:magnitude_stats:percentile50,proc_gyro:magnitude_stats:percentile75,proc_gyro:magnitude_stats:value_entropy,proc_gyro:magnitude_stats:time_entropy,proc_gyro:magnitude_spectrum:log_energy_band0,proc_gyro:magnitude_spectrum:log_energy_band1,proc_gyro:magnitude_spectrum:log_energy_band2,proc_gyro:magnitude_spectrum:log_energy_band3,proc_gyro:magnitude_spectrum:log_energy_band4,proc_gyro:magnitude_spectrum:spectral_entropy,proc_gyro:magnitude_autocorrelation:period,proc_gyro:magnitude_autocorrelation:normalized_ac,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,proc_gyro:3d:std_x,proc_gyro:3d:std_y,proc_gyro:3d:std_z,proc_gyro:3d:ro_xy,proc_gyro:3d:ro_xz,proc_gyro:3d:ro_yz,location:num_valid_updates,location:log_latitude_range,location:log_longitude_range,location:min_speed,location:max_speed,location:best_horizontal_accuracy,location:diameter,location:log_diameter,location_quick_features:std_lat,location_quick_features:std_long,location_quick_features:lat_change,location_quick_features:long_change,location_quick_features:mean_abs_lat_deriv,location_quick_features:mean_abs_long_deriv,audio_naive:mfcc0:mean,audio_naive:mfcc1:mean,audio_naive:mfcc2:mean,audio_naive:mfcc3:mean,audio_naive:mfcc4:mean,audio_naive:mfcc5:mean,audio_naive:mfcc6:mean,audio_naive:mfcc7:mean,audio_naive:mfcc8:mean,audio_naive:mfcc9:mean,audio_naive:mfcc10:mean,audio_naive:mfcc11:mean,audio_naive:mfcc12:mean,audio_naive:mfcc0:std,audio_naive:mfcc1:std,audio_naive:mfcc2:std,audio_naive:mfcc3:std,audio_naive:mfcc4:std,audio_naive:mfcc5:std,audio_naive:mfcc6:std,audio_naive:mfcc7:std,audio_naive:mfcc8:std,audio_naive:mfcc9:std,audio_naive:mfcc10:std,audio_naive:mfcc11:std,audio_naive:mfcc12:std,discrete:app_state:is_active,discrete:app_state:is_inactive,discrete:app_state:is_background,discrete:app_state:missing,discrete:battery_plugged:is_ac,discrete:battery_plugged:is_usb,discrete:battery_plugged:is_wireless,discrete:battery_plugged:missing,discrete:battery_state:is_unknown,discrete:battery_state:is_unplugged,discrete:battery_state:is_not_charging,discrete:battery_state:is_discharging,discrete:battery_state:is_charging,discrete:battery_state:is_full,discrete:battery_state:missing,discrete:on_the_phone:is_False,discrete:on_the_phone:is_True,discrete:on_the_phone:missing,discrete:ringer_mode:is_normal,discrete:ringer_mode:is_silent_no_vibrate,discrete:ringer_mode:is_silent_with_vibrate,discrete:ringer_mode:missing,discrete:wifi_status:is_not_reachable,discrete:wifi_status:is_reachable_via_wifi,discrete:wifi_status:is_reachable_via_wwan,discrete:wifi_status:missing,lf_measurements:light,lf_measurements:pressure,lf_measurements:proximity_cm,lf_measurements:battery_level,discrete:time_of_day:between0and6,discrete:time_of_day:between3and9,discrete:time_of_day:between6and12,discrete:time_of_day:between9and15,discrete:time_of_day:between12and18,discrete:time_of_day:between15and21,discrete:time_of_day:between18and24,discrete:time_of_day:between21and3
0.0,0.3400775166234027,0.37227115902761243,0.2246408364883549,0.20853248406381417,0.0,1.0,1.0,0.41258474515591637,0.7459576776993231,0.8993248823930884,0.07261966379368544,0.2617084562505258,0.39097390255136133,0.2993416654433731,0.17530493941467817,0.2929216930012317,0.21786029319107822,0.363635429722011,1.0,0.0,1.0,0.4576873260299554,0.6510218448203797,0.0,0.6400771761026067,0.08675800335198891,0.9910178953259762,0.8554406673453935,0.9748526859016231,0.9395720699050751,1.0,0.9306395648708212,0.8881389176347628,0.7881171323665332,0.40590297050455426,0.4655133320252034,0.8632030456551305,0.9190972023865822,0.9166582483948842,0.3246398545373268,0.3442261913187417,0.9013556768880815,0.23524418618717916,1.0,1.0,0.0,0.8422329066276841,1.0,0.5151655090882222,1.0,0.6485718058799916,0.4277243301035387,1.0,0.009081414884438994,0.0,0.0,0.0,0.7427622736232933,0.006742049919889083,0.4565790250298619,0.029411764705882353,0.0,0.858974358974359,0.9506172839506172,0.0,0.0,0.0,0.5614038077062885,0.4986235933795758,0.2992338125829965,0.5583973562415125,0.4031593779402185,0.23140223105108088,0.4897948380032403,0.08426115490862118,0.2318906497200124,0.42407669187379055,0.47086664921149635,0.5091514292111352,0.9132192352040042,0.9963358347541836,1.0,0.6114006249247186,0.7055623961738229,0.6984726853771606,0.9095483339480461,0.7616551564712342,0.6010891745064264,0.663748493655632,0.6131542195916739,0.6773102055621423,0.8502880325715028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0069381598877953365,0.23137645343668822,0.0012092492451639472,0.0057864839723017845,0.0003698218746336873,1.0,0.7676113360323882,0.20480593709788408,0.8728741295490514,0.9999457406402712,0.9832297913599319,7.12619363743427e-05,0.0002822459176113311,0.00018942219742723143,0.0006213084972001384,0.0008554406022307504,0.06193976655300975,0.022332367230926492,0.8984261675330278,0.33369459713637667,0.9715834972060513,0.0009696382037452256,0.0016357133078967042,0.0011549376333677974,0.44052021680735315,0.2678252526025214,0.4340424639943714,0.0004089950203062442,0.00014951929546508022,0.0023462540721110627,0.00015148692606414436,0.002339186381317873,0.0011468248386239666,0.00038935856399748394,0.8035530682788858,0.9758726560650217,0.45894724602292136,0.0,0.03827508444909779,0.17805247491450665,0.5638373784098476,0.14618722215884922,0.496994152307343,0.1684322162048817,0.6018742115696523,0.728607028814539,0.16568931987904634,0.00038893024066735064,0.0002054061313730214,6.861027254111357e-05,0.6212532483499106,0.4827786751696858,0.5463697174842547,1.0,0.0,0.0,0.0,0.0,0.6705791609114167,0.0,0.0,0.0,0.0,0.8717948717948718,0.9506172839506172,0.0,0.0,0.8485207485197888,0.5538345904519567,0.47734575090153114,0.31811777700830535,0.5988686727053059,0.4264300770789608,0.4488284919057958,0.5785486115658037,0.4370255883828627,0.4221137553993597,0.49549977354761676,0.4079374030734528,0.5896290767967759,0.49838581367738927,0.7790184728662808,0.6441131343542831,0.5115632328871947,0.7338451725354498,0.71514626315698,0.7274281391423271,0.6274973271303494,0.5958765072214126,0.5730939507787881,0.497681908435383,0.5891030950718139,0.9656237818171316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.014102564105996862,0.22817622586494934,0.0012130281490550857,0.004642759190090168,0.0003458825122132029,0.9950187265917592,0.76518218623481,0.19995810515605683,0.9458524940668083,0.9999457406402712,0.9901425647286999,0.00011251884690685688,0.00031752665731274747,0.00030748671774146467,0.0003277180259874321,0.0018115212753118115,0.4692803850688122,0.03769479564833872,0.8958805037907585,0.3332469988281977,0.9716516422966848,0.0020384439510553083,0.0021587203526962943,0.001182436148447985,0.4505537247714737,0.26778936552592986,0.4020181196964436,0.0007117948423575335,0.0005450657952863361,0.003357118098470861,0.0011474111089047703,0.002339186381317873,0.0011468248386239666,0.0006257241381681417,0.46038017153993294,0.9357477497059747,0.4892369968241512,0.0278425619613829,0.05500640099344166,0.1942439684039301,0.6464042841415178,0.18782374036324695,0.029567890730575273,0.4917092428232125,0.5985042349972969,0.7283227683182202,0.16544201679412768,0.001061734852396504,0.000589884274712267,0.00011083197872026026,0.4385662100896922,0.4720907229694334,0.4962751593094764,1.0,0.0,0.0,0.0,0.0,0.20794213770386127,0.0,0.0,0.0,0.0,0.8717948717948718,0.9506172839506172,0.0,0.0,0.4658881117896267,0.32261867605245165,0.6096493447335352,0.45468765866160343,0.7213069748699528,0.6251382987424543,0.6505568659998546,0.7538108848787605,0.6795441703345276,0.6732826682437338,0.6969968240648441,0.5103450999541426,0.6861103859410769,0.35886626340920263,0.46175598724193356,0.34939256425147713,0.300014709257021,0.37145218391936924,0.30086249475965676,0.2653074960072036,0.2897546974983828,0.23270544046424718,0.27330564452206196,0.40044256237917314,0.4394647758569084,0.343437996020492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.01809954752388876,0.2247270917043025,0.004489337822671156,0.010248282999075407,0.002254427543804906,0.9843071161048655,0.7405436668594376,0.19675614208337322,0.6842986639958446,0.9997829625609711,0.9850253169102672,9.751633398594263e-05,0.00037044776686487205,0.0001933144343606677,0.0004193481730538182,0.0010667847510168471,0.015591143847258385,0.1719606278265496,0.8923198619301022,0.33351103153807854,0.9717197873873165,0.007404509919509014,0.005756587607190117,0.006434652528763445,0.3625594445381515,0.13549354646479242,0.20744783136889286,0.000516625288807887,0.0003316609826679955,0.0033681657927480176,0.0012825210699890072,0.002339186381317873,0.0011468248386239666,0.00038935856399748394,0.3743522549200837,0.9578547779205291,0.42816403950552706,0.05407629579915779,0.18655220110825682,0.012478748646858467,0.5026235987211607,0.1036960002531222,0.028139739804457553,0.22756031566170806,0.6008109569291764,0.7284269971668704,0.1655581743037107,0.0008002127940167328,0.00029362543138579346,7.916569908590024e-05,0.5361766138091633,0.5228079902959236,0.5372307536318215,0.0,0.029569957684338725,0.026950180897463892,0.0,0.0,0.7857982757821356,0.0,0.0,0.0,0.0,0.8717948717948718,0.9506172839506172,0.0,0.0,0.8634107134728943,0.5812116301143018,0.31621950236949464,0.541144170317846,0.646860199734995,0.209493965766809,0.3573078100219805,0.6605047483850475,0.41513849560839455,0.37554976254750105,0.6604518068155305,0.32944955791424146,0.5873333830882902,0.45795578181148294,0.671177550200367,0.7737621708209093,0.788967457151562,0.8622893978724249,1.0,0.9668620287685725,0.5585632964429161,0.5278733271498609,0.7461253922939614,0.5639802772209501,0.7245835431182426,0.7308736266116105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.022699849170749076,0.22124239945951274,0.0011450078790146145,0.005502319965843768,0.00031121171146629434,0.9850936329588009,0.7369577790630188,0.18709040308824854,0.94025149181417,0.9999457406402712,0.9838941358135571,0.00021378580912302805,0.00010991307368518182,0.0002400212775619028,0.0004198156738041566,0.0008655046093162255,0.2520186358921694,0.02857142857142858,0.890978200571182,0.3345646477803651,0.9709701913903555,0.0018676554038047268,0.0012215198093305868,0.001006445651934796,0.4280359197319363,0.31511403118586956,0.43780912254991755,0.0007003142803840246,0.0006089513124395978,0.0035007381240738924,0.0010604084824490114,0.002339186381317873,0.0011468248386239666,0.00038935856399748394,0.6298420039653052,0.9286543261150513,0.3964462467569274,0.010137375201192601,0.2257888393271043,0.25263281449993735,0.6329147808017059,0.19395279437735696,0.3044791230688797,0.2425893292793574,0.599441340782123,0.728190113419938,0.1652284368571525,0.0006839807680701685,0.0008505920568395637,0.00012534569021934176,0.5096417935873514,0.49882940642991264,0.554196907327557,1.0,0.0,0.0,0.0,0.0,0.29049301457218624,0.0,0.0,0.0,0.0,0.8717948717948718,0.9506172839506172,0.0,0.0,0.6467788852748022,0.6743138227513226,0.3836750239879292,0.28096863901432984,0.5616264028301159,0.4096719620757038,0.37552924380857905,0.5178950799848987,0.37826746405688616,0.5204456217633673,0.599245158722534,0.40331513967493116,0.7515934024927233,0.40901622590204634,0.5492229667358087,0.88588329521659,0.6112040074537507,0.6703590428949602,0.6171706813198818,0.7289788314349017,0.9000664605426647,0.6787624221544987,0.5227224395367871,0.4882480357974139,0.5720875087297592,0.4889046099649163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.02714932127855718,0.22686057675211657,0.0012357015724019094,0.005008920770550995,0.0003384530549102936,0.9925093632958806,0.7358010410641924,0.19959900649370255,0.944777598073953,0.9999457406402712,0.9779689014974764,0.00012752135982777114,0.00027681811150342094,0.00033602978858666396,0.00038335061527773736,0.0,0.2997032445232883,0.049825681522241344,0.8890345380205872,0.33414219544455565,0.9732384494071376,0.0019778415633212327,0.001779627998076458,0.0012484325846404305,0.4333396690490636,0.2830744269636606,0.3616466121490004,0.0004936641648608702,0.00044583935375041976,0.0027453520278733325,0.0005373691634032152,0.002339186381317873,0.0011468248386239666,0.0006257241381681417,0.6899879059393801,0.9259023494660994,0.44657814986809674,0.06443128567271084,0.12882338783464736,0.10178034968735677,0.6222512432739369,0.17365014683584784,0.027524966571409206,0.49120720037743915,0.5969544061993153,0.7272710044818405,0.16556192132014885,0.0007868014064075146,0.0004476800299155598,8.444341235829336e-05,0.43578512436539657,0.5677925412593785,0.43571628383204586,1.0,0.0,0.0,0.0,0.0,0.7079422355129572,0.0,0.0,0.0,0.0,0.8717948717948718,0.9506172839506172,0.0,0.0,0.674727075434019,0.8067552455672683,0.35507628527690493,0.022460806900385544,0.5693069047367589,0.4352088912209597,0.12352620050676927,0.33759297208364736,0.23792178732287972,0.3399297820041468,0.6093778735434995,0.61958805797802,0.7823807746846779,0.21618891546952893,0.5569422573603674,0.6433604492950816,0.7191115724437958,0.8425393517274573,0.4851998718754112,0.5915056522195629,0.6499523217846099,0.5212640784417649,0.5247717123027253,0.567234155749152,0.6972763151483652,0.6629585781730505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.031674208148615435,0.22117128329126245,0.001315058554115794,0.004656896702849274,0.00037890232244835315,0.9853558052434508,0.7307113938692851,0.19127988748241975,0.9272212528244768,0.9999457406402712,0.988203397134356,0.00033380591249034214,0.0003785894760267374,0.00018034031124921344,0.0002393603841734167,0.0014894730485899288,0.0,0.060850450147715646,0.8877216412237267,0.33424026473679713,0.9720507778275351,0.0020053881032003566,0.0017339965109462912,0.0013089293178168392,0.48863410360531595,0.29800628401599055,0.39662923703519404,0.0004893589541208046,9.243010992386765e-05,0.0024056354288507775,0.0002057356225600882,0.002339186381317873,0.0011468248386239666,0.00038935856399748394,0.6336593051170807,0.9915461140459492,0.4471464596914263,0.019689851577765764,0.10950170583899836,0.024201000779455417,0.4945500579162534,0.0981314753276642,0.1740111607174598,0.21823321383782215,0.6005406379527843,0.7289197153604897,0.1651909666927709,0.00034199038403508446,0.00010796988956787018,0.00010951255040216154,0.6249728801955519,0.5186827083608454,0.5059446266604262,1.0,1.0,1.0,0.0,0.0,0.7981222218548951,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6385314951190825,0.6923602907023707,0.2768109360541627,0.11715894033511576,0.5628113603117142,0.4255909839328364,0.31609083469172183,0.4937972174198932,0.35814854756947856,0.37838403151246647,0.6180667828664754,0.756117701556867,0.6205448167773714,0.33831322692689264,0.5245479523463037,0.755863706105434,0.5298645996443173,0.6095761905985762,0.5549781120494224,0.5563485503988453,0.6767937122547463,0.4700251755664504,0.5065634726795852,0.5482429055947708,0.8183019062004295,0.8740019924057576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.040799396694637835,0.21132169398713074,0.001704285654902939,0.008157344862003738,0.0005464778593917427,0.9776404494382049,0.7146327356853845,0.1843073884549824,0.9499342347647488,0.9999457406402712,0.988885696843468,0.0001387732445184568,0.000279532014557376,0.00023223680369503026,0.0006619810624796055,0.0017209452115460877,0.47926327057367035,0.07120594783047005,0.8854307493168416,0.3344992682522041,0.969977220069703,0.0019447857154662792,0.0011056860343078576,0.0018424005103724397,0.49685563882895833,0.32400363781629027,0.4072520708419799,0.00034872206994532393,8.699304463422822e-05,0.0024829692887908712,0.00027738484434718384,0.002339186381317873,0.0011468248386239666,0.00026472944307113664,0.5615679508601765,0.9841945713476132,0.4533818794921549,0.036562590944996455,0.13688573641392654,0.15202738769929774,0.5058108804025596,0.1109470350149584,0.88868528113433,0.1799630625798933,0.5966120021625518,0.727545789628282,0.16546824590919482,0.0003151676088166463,5.003482687291564e-05,6.992970085921185e-05,0.7476146625332066,0.4894532886376775,0.5334040671331356,0.0,0.029569957684338725,0.026950180897463892,0.0,0.0,0.8114242588858103,0.0,0.0,0.0,0.0,0.8717948717948718,0.9506172839506172,0.0,0.0,0.6393183183762476,0.662654236843168,0.18876608045783372,0.0755546527506194,0.5006864813728729,0.27203580733878563,0.364434432292771,0.5292404952195735,0.2359586848828425,0.17772228094778864,0.5623636139055488,0.6874013950709285,0.6796895290693336,0.444656282412218,0.5847655868202996,0.9460961699910255,0.7080797381267847,0.7099455839850093,0.8368894528136508,0.7704840798283469,0.859103649550669,0.5898423214522327,0.6977870431829462,0.5963670564987316,0.7658421442995349,0.8158757200814286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.045248868787894025,0.2158375706716953,0.0013830788241562652,0.008211067410488337,0.0003070842351869008,0.9768539325842696,0.7148640832851214,0.1880180746326694,0.9819055558279801,0.9999457406402712,0.9944159155384824,0.0001425238727486854,0.00014519381338659823,9.860333564705197e-05,0.0007797912515649587,0.002556257799606776,0.10375619930203349,0.054471373965640335,0.8846068500749933,0.3349871001161744,0.9713206518564679,0.0028978959952840316,0.0023868777883471236,0.0014244230811536196,0.38944008217129594,0.26653898422574107,0.4118890799710916,0.0007792431439518962,0.0005776881870241718,0.0029580201427085906,0.000671455564176208,0.002339186381317873,0.0013148434691549063,0.0007383201025912547,0.7139180769356235,0.9255627190616096,0.43334859485032773,0.19957878732085688,0.21714445454826403,0.1579077418636446,0.6305784980435329,0.1912030048268069,0.03083867487691501,0.41303979644094246,0.5953865561362408,0.7286638809138027,0.16551321010645276,0.0010527939273236907,0.000613584982178385,4.7499419451540017e-05,0.47069614730031384,0.5045113985291713,0.5359171690305456,1.0,0.0,0.0,0.0,0.0,0.8865416444721528,0.0,0.0,0.0,0.0,0.8717948717948718,0.9506172839506172,0.0,0.0,0.6636318222113933,0.67334668706329,0.35768565924688894,0.15359242067947,0.5890586928465869,0.39749606463052767,0.3007064259528787,0.49820359615114024,0.46197036891792925,0.44808964095048387,0.5239970904299851,0.4484938201983176,0.5446764683931637,0.412146553256991,0.6686916953551765,0.6860627816537843,0.5698505707220645,0.800765889639929,0.6093987828164069,0.712739637148772,0.7791891813794898,0.6079793295349145,0.638416131256565,0.6104846141422586,0.669584707086128,0.8505840058905907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.04977375565795228,0.2158731287558311,0.0012734906113132834,0.008117759826278242,0.00043255951408047296,0.9804494382022568,0.7172932330826995,0.1840979142352701,0.8803918922378795,0.9999457406402712,0.9868387977160893,0.00035255905364148493,0.0004654343737533008,0.00030748671774146467,0.0006030759679369288,0.0014492170202498045,0.018297071090867076,0.13227762142787133,0.8839719750981077,0.3353492021182968,0.9714277369988906,0.0026003933645894744,0.002292104699692164,0.0012429328816243937,0.42234573371364414,0.26646154369204356,0.42716532742041763,0.0005194954293012647,0.00024194940538894744,0.002691494518272196,0.0003408455836443249,0.002339186381317873,0.0011468248386239666,0.00038935856399748394,0.7483619857456816,0.9716709427751873,0.4923532532467063,0.2064158317049848,0.07584498264192925,0.15921754842323854,0.56581725345572,0.1555390045470404,0.030556647063758664,0.3069052006758419,0.5965759596323662,0.728284866918711,0.16568931987904634,0.0006348056801696992,0.00022910683883913918,4.881884776963851e-05,0.5102894546950609,0.47091531933985,0.5936995014534528,1.0,0.0,0.0,0.0,0.0,0.3937794197534079,0.0,0.0,0.0,0.0,0.8717948717948718,0.9506172839506172,0.0,0.0,0.5815113259311763,0.6083128862231915,0.36603931823009367,0.2870893191348784,0.6024235451501008,0.2776663259028733,0.28928924703225306,0.5115286080273269,0.3139314528918853,0.28027817669048927,0.4761223117357232,0.4783153075131082,0.7852944249570863,0.37230075737019264,0.5667140886827902,0.7004969651352422,0.51780185210115,0.7746162958324669,0.6805029635018736,0.7689145423169388,0.6819342907504262,0.506383993639857,0.675422259742101,0.6183984267378562,0.6185541894723163,0.9629528030838974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829590816834918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
